,PostId,PostUrl,Platform,ChannelID,ChannelName,ChannelEngagement,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,FollowersCount,FollowersCommentsRatio
1801,342714934,https://twitter.com/FrankLaRose/status/1846965777842557432,Twitter,7397379,Frank LaRose,"{""follower_count"":28615,""following_count"":3846,""like_count"":null,""post_count"":13099,""views_count"":null,""comment_count"":null,""share_count"":null}","Israel has confirmed the death of Hamas leader Yahya Sinwar, the twisted mind behind the October 7, 2023 terror attack against the Jewish people. Great work by the @IDF to bring this known terrorist to justice.",2024-10-17T17:25:31.000Z,52,11,5,2474,2861,572.2
1802,342848679,https://twitter.com/JenKiggans/status/1846965555913208141,Twitter,9717241,Jen Kiggans,"{""follower_count"":12440,""following_count"":277,""like_count"":47623,""post_count"":1902,""views_count"":49422594,""comment_count"":12148,""share_count"":80692}",Sinwar was an evil terrorist and the mastermind behind the deadliest day for the Jewish people since the Holocaust. I will continue to strongly support Israel so they can complete their mission of eliminating terrorist threats and bringing stability to the region. 🇺🇸🇮🇱,2024-10-17T17:24:38.000Z,53,11,3,1764,1244,414.6666666666667
1803,342850455,https://twitter.com/SenBobCasey/status/1846965539450519787,Twitter,7244795,Senator Bob Casey,"{""follower_count"":436125,""following_count"":825,""like_count"":null,""post_count"":17275,""views_count"":null,""comment_count"":null,""share_count"":null}","Yahya Sinwar was the architect of unspeakable violence and terror, including the barbaric October 7th attacks where more than 1,200 Israelis were brutally murdered. His death is a measure of justice for the terror he has wrought. 

This is a great victory for Israel.",2024-10-17T17:24:34.000Z,249,42,70,11732,43612,623.0285714285715
1804,342823501,https://twitter.com/TonyGonzales4TX/status/1846965371531604189,Twitter,9278156,Tony Gonzales,"{""follower_count"":26752,""following_count"":231,""like_count"":null,""post_count"":7931,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @AIPAC: Yahya Sinwar was a cruel terrorist whose death represents a major milestone in Israel’s just war against Hamas barbarism. Backed…,2024-10-17T17:23:54.000Z,0,106,0,0,2675,inf
1805,342747959,https://twitter.com/NikkiHaley/status/1846965359233859849,Twitter,10165525,Nikki Haley,"{""follower_count"":1079446,""following_count"":939,""like_count"":null,""post_count"":12893,""views_count"":null,""comment_count"":null,""share_count"":null}","Last year, Yahya Sinwar, orchestrated the most brutal terror attack in Israel’s history. He did so on Simchat Torah. One year later, on the first day of Sukkoth, it appears Israel has eliminated him.
 
May good continue to triumph over evil and may God continue to bless Israel",2024-10-17T17:23:51.000Z,13271,1379,638,293780,107944,169.19122257053291
1806,342847361,https://twitter.com/RepMikeGarcia/status/1846965111434760321,Twitter,8644020,Rep. Mike Garcia,"{""follower_count"":15517,""following_count"":559,""like_count"":null,""post_count"":3068,""views_count"":null,""comment_count"":null,""share_count"":null}","Yahya Sinwar, the mastermind behind the October 7th massacre, was a ruthless terrorist responsible for the deaths of innocent Israelis and Americans. 

Thanks to the @IDF, justice has been served. 

Now, the U.S. must fully support Israel as they confront and defeat these",2024-10-17T17:22:52.000Z,31,9,6,3610,1551,258.5
1807,342848293,https://twitter.com/RepGregLandsman/status/1846964827526517100,Twitter,16598654,Congressman Greg Landsman,"{""follower_count"":7008,""following_count"":330,""like_count"":null,""post_count"":1519,""views_count"":null,""comment_count"":null,""share_count"":null}","Sinwar has rejected every ceasefire agreement since November. 

May this lead to the return of the hostages, the end of this war, and the rebuilding of Gaza with leadership committed to prosperity for Palestinians and peace with Israel.

2/2",2024-10-17T17:21:44.000Z,7,3,5,410,700,140.0
1808,342651858,https://twitter.com/realRickWiles/status/1846964688808300711,Twitter,10648605,Rick Wiles,"{""follower_count"":52934,""following_count"":164,""like_count"":null,""post_count"":3102,""views_count"":null,""comment_count"":null,""share_count"":null}",Zelenskyy threatened NATO with a red line: Give us NATO membership now or we will build a nuclear warhead within 2 weeks. He also hinted about a possible military alliance with another nation. He said 2 years ago that Ukraine would become Big Israel. https://t.co/cPuxyIbVzI,2024-10-17T17:21:11.000Z,165,48,20,4939,5293,264.65
1809,342725816,https://twitter.com/repdarrellissa/status/1846964560562950641,Twitter,8643956,Rep. Darrell Issa,"{""follower_count"":161929,""following_count"":204,""like_count"":847013,""post_count"":2383,""views_count"":11379529,""comment_count"":null,""share_count"":null}",The elimination of the terrorist Sinwar was overdue and richly deserved. https://t.co/IADqasItqV,2024-10-17T17:20:40.000Z,97,12,13,1660,16192,1245.5384615384614
1810,342822250,https://twitter.com/RepAnnWagner/status/1846964410922778733,Twitter,8398609,Ann Wagner,"{""follower_count"":31239,""following_count"":2309,""like_count"":null,""post_count"":5680,""views_count"":null,""comment_count"":null,""share_count"":null}","Israel eliminated Yahya Sinwar, the brutal terrorist responsible for the October 7th attacks.

This is a major victory for Israel in their fight against terror and is further proof they can and will root out these terrorists, no matter who they are or where they are.",2024-10-17T17:20:05.000Z,26,6,10,3561,3123,312.3
1811,342671811,https://twitter.com/6O3Sabrina/status/1846963382705869164,Twitter,24598576,Sabrina Smith 🥥🌴,"{""follower_count"":1036,""following_count"":2688,""like_count"":null,""post_count"":18470,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @yashar: BREAKING

The Israeli Defense Forces have confirmed that Yayha Sinwar, the mastermind of the October 7 attack on Israel and the…",2024-10-17T17:16:00.000Z,0,98,0,0,103,inf
1812,342822893,https://twitter.com/michaelcburgess/status/1846963152862564554,Twitter,8643971,"Michael Burgess, MD","{""follower_count"":35667,""following_count"":2737,""like_count"":null,""post_count"":11661,""views_count"":null,""comment_count"":null,""share_count"":null}","Hamas leader, Yahya Sinwar who lead the horrific October 7th attack on Israel is dead.

The U.S. stands with our ally as they continue to fight against Hamas and eliminate this evil completely.",2024-10-17T17:15:05.000Z,18,3,3,3036,3566,1188.6666666666667
1813,342768634,https://twitter.com/SenJohnBarrasso/status/1846962741124468992,Twitter,8644039,Sen. John Barrasso,"{""follower_count"":162859,""following_count"":550,""like_count"":94609,""post_count"":8519,""views_count"":4886183,""comment_count"":37036,""share_count"":69550}","The Biden-Harris Administration scolded Israel for going into Rafah.

Today in Rafah, Israel eliminated the leader of Hamas who orchestrated the October 7 attacks.

America must fully back Israel’s mission to bring the hostages home and destroy Hamas.",2024-10-17T17:13:27.000Z,33,16,12,2598,16285,1357.0833333333333
1814,342847457,https://twitter.com/BradSherman/status/1846962689437741277,Twitter,8644843,Congressman Brad Sherman,"{""follower_count"":135518,""following_count"":1276,""like_count"":null,""post_count"":5788,""views_count"":null,""comment_count"":null,""share_count"":null}","The Hamas-run Gaza Health Ministry will include Mr. Sinwar’s death in their total and claim that every Palestinian death constitutes a wrongful act by Israel.

#Israel is the only country whose enemies question its morality based on killing enemy combatants.",2024-10-17T17:13:14.000Z,547,78,45,28130,13551,301.1333333333333
1815,342636510,https://twitter.com/markrobinsonNC/status/1846962473796358488,Twitter,10634030,Mark Robinson,"{""follower_count"":164589,""following_count"":41,""like_count"":null,""post_count"":1307,""views_count"":null,""comment_count"":null,""share_count"":null}","Justice for the victims of October 7th. Justice for all of Israel. 

Rest in the arms of Satan, Yahya Sinwar.",2024-10-17T17:12:23.000Z,513,107,19,4954,16458,866.2105263157895
1816,342676743,https://twitter.com/SenatorLankford/status/1846961249856164322,Twitter,7125060,Sen. James Lankford,"{""follower_count"":141137,""following_count"":814,""like_count"":320314,""post_count"":12604,""views_count"":33107638,""comment_count"":260269,""share_count"":89018}","News that the wanted terrorist Yahya Sinwar, the top Hamas leader in Gaza, has been killed is good news for the world. He was the mastermind of the brutal and unprovoked October 7 terror attack on Israel, the militant who used innocent people as shields, and the biggest",2024-10-17T17:07:31.000Z,85,10,41,6072,14113,344.219512195122
1817,342768868,https://twitter.com/JohnCornyn/status/1846960691388833992,Twitter,6733712,Senator John Cornyn,"{""follower_count"":377159,""following_count"":13552,""like_count"":null,""post_count"":61701,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @SenTedBuddNC: Israel has killed Yahya Sinwar, the mastermind behind the massacre that took place last year on October 7th. He was a ter…",2024-10-17T17:05:18.000Z,0,63,0,0,37715,inf
1818,342848813,https://twitter.com/RandyFeenstra/status/1846960670178529544,Twitter,8398445,Randy Feenstra,"{""follower_count"":8609,""following_count"":1895,""like_count"":null,""post_count"":3216,""views_count"":null,""comment_count"":null,""share_count"":null}","The despicable architect of the October 7th terror attacks is dead.

Israel is making the world a safer place.",2024-10-17T17:05:13.000Z,6,0,0,417,860,inf
1819,342768881,https://twitter.com/SenTedBuddNC/status/1846960617585774727,Twitter,15542899,Senator Ted Budd,"{""follower_count"":62810,""following_count"":859,""like_count"":null,""post_count"":4924,""views_count"":null,""comment_count"":null,""share_count"":null}","Israel has killed Yahya Sinwar, the mastermind behind the massacre that took place last year on October 7th. He was a terrorist leader who had American blood on his hands.

To the remaining Hamas leaders: release the hostages, renounce terrorism, and recognize Israel's right to",2024-10-17T17:05:00.000Z,333,67,59,11648,6281,106.45762711864407
1820,342847782,https://twitter.com/Congressman_JVD/status/1846960014910709970,Twitter,10695947,Congressman Jeff Van Drew,"{""follower_count"":13888,""following_count"":319,""like_count"":null,""post_count"":964,""views_count"":null,""comment_count"":null,""share_count"":null}","The world is safer today with the death of Yahya Sinwar, mastermind of the October 7th attacks. 

Let this be a warning to those who spread terror: justice will be pursued relentlessly. 

The U.S. stands with Israel in the fight against Hamas.",2024-10-17T17:02:37.000Z,16,2,9,924,1388,154.22222222222223
1821,342677363,https://twitter.com/RepMarkGreen/status/1846959823159546244,Twitter,8644989,Rep. Mark Green,"{""follower_count"":97335,""following_count"":1169,""like_count"":469125,""post_count"":11721,""views_count"":96610736,""comment_count"":126905,""share_count"":221627}","Money is fungible. There is little doubt that the billions the Biden-Harris admin allowed Iran to make on oil sales are funding the terror proxies shooting rockets at Israel. 

https://t.co/o08aC27sHH",2024-10-17T17:01:51.000Z,33,8,3,1179,9733,3244.3333333333335
1822,342842855,https://twitter.com/RepBrecheen/status/1846959731232948299,Twitter,15562781,Congressman Josh Brecheen,"{""follower_count"":8470,""following_count"":361,""like_count"":null,""post_count"":1552,""views_count"":null,""comment_count"":null,""share_count"":null}","The evil mass murderer behind the October 7th terror attacks against Israel has now been killed.

America stands with Israel in its right to defend itself!
https://t.co/MzmWyFGfNq",2024-10-17T17:01:29.000Z,51,6,5,2786,847,169.4
1823,342848877,https://twitter.com/JohnFetterman/status/1846959566640038164,Twitter,7844126,John Fetterman,"{""follower_count"":932704,""following_count"":4518,""like_count"":null,""post_count"":30221,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @SenFettermanPA: I want to salute Israel and celebrate the elimination of Yahya Sinwar—a necessary move for any future enduring peace.…,2024-10-17T17:00:50.000Z,0,3499,0,0,93270,inf
1824,342716031,https://twitter.com/BryanLeibFL/status/1846959294010335445,Twitter,15634659,Bryan E. Leib,"{""follower_count"":19331,""following_count"":4464,""like_count"":null,""post_count"":66385,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @Israel: IDF: Yahya Sinwar, the leader of the Hamas terrorist organization who was responsible for planning and executing the October 7t…",2024-10-17T16:59:45.000Z,0,1560,0,0,1933,inf
1825,342848315,https://twitter.com/RepRichHudson/status/1846959144907018402,Twitter,7843860,Rep. Richard Hudson,"{""follower_count"":27399,""following_count"":2950,""like_count"":null,""post_count"":10896,""views_count"":null,""comment_count"":null,""share_count"":null}","The IDF has eliminated the leader of Hamas, Yahya Sinwar — the mastermind behind the barbaric October 7th attack.

Sinwar has been brought to justice, but more must be done. The U.S. must continue to support Israel in its fight to obliterate Hamas and bring ALL the hostages home.",2024-10-17T16:59:09.000Z,39,12,122,38041,2739,22.450819672131146
1826,342690970,https://twitter.com/SenTomCotton/status/1846959059221848190,Twitter,6911908,Tom Cotton,"{""follower_count"":724807,""following_count"":366,""like_count"":null,""post_count"":12780,""views_count"":null,""comment_count"":null,""share_count"":null}","Yahya Sinwar, the mastermind of the October 7 atrocity, was a genocidal maniac who indiscriminately killed Israelis and Americans. Thank you to the IDF for delivering justice to this terrorist. 

Now more than ever, America’s policy is clear: we should back Israel to the hilt and",2024-10-17T16:58:49.000Z,5558,681,672,120996,72480,107.85714285714286
1827,342808617,https://twitter.com/RepMaxMiller/status/1846958685030903947,Twitter,16600569,Congressman Max Miller,"{""follower_count"":4844,""following_count"":195,""like_count"":null,""post_count"":2066,""views_count"":null,""comment_count"":null,""share_count"":null}","Today our world is one step closer to justice as we stand in solidarity with #Israel.

#October7th",2024-10-17T16:57:20.000Z,15,5,3,2345,484,161.33333333333334
1828,342800783,https://twitter.com/lawler4ny/status/1846958641494348043,Twitter,6632580,Mike Lawler,"{""follower_count"":21907,""following_count"":2731,""like_count"":null,""post_count"":10421,""views_count"":null,""comment_count"":null,""share_count"":null}","Good riddance to a mass murderer and hostage-taker, who was the head of Hamas.

Let this be a clear message to all terrorist groups and Iranian proxies in the Middle East - the United States and Israel will find you, and we will eliminate you. Be warned.",2024-10-17T16:57:09.000Z,104,12,8,3180,2190,273.75
1829,342691659,https://twitter.com/RepBrianMast/status/1846958143601099055,Twitter,8644056,Rep. Brian Mast,"{""follower_count"":125353,""following_count"":534,""like_count"":null,""post_count"":8919,""views_count"":null,""comment_count"":null,""share_count"":null}","Israel just showed the rest of the world the only appropriate way to deal with a terrorist leader. 

Sinwar had the blood of innocent Americans and Israelis on his hands. Today, he was brought to justice.",2024-10-17T16:55:10.000Z,10081,1057,640,162479,12535,19.5859375
1830,342677387,https://twitter.com/RepMarkGreen/status/1846957970292183541,Twitter,8644989,Rep. Mark Green,"{""follower_count"":97182,""following_count"":1169,""like_count"":null,""post_count"":11718,""views_count"":null,""comment_count"":null,""share_count"":null}","The United States, Israel, and the rest of the free world are safer without Yahya Sinwar. 

https://t.co/dTnZwgT4I4 -",2024-10-17T16:54:29.000Z,18,2,2,2294,9718,4859.0
1831,342768485,https://twitter.com/SenKatieBritt/status/1846957890361282793,Twitter,16600536,Senator Katie Boyd Britt,"{""follower_count"":56081,""following_count"":63,""like_count"":null,""post_count"":2229,""views_count"":null,""comment_count"":null,""share_count"":null}","The elimination of Hamas Leader Yahya Sinwar—mastermind of October 7th—is a huge hit to the terrorists who planned and carried out the barbaric attacks against Israel.

I’m proud to stand with Israel today &amp; every day, especially after it brings monsters like Sinwar to justice.",2024-10-17T16:54:10.000Z,463,51,50,9438,5608,112.16
1832,342691365,https://twitter.com/SenJoniErnst/status/1846957591072538808,Twitter,8398550,Joni Ernst,"{""follower_count"":169928,""following_count"":187,""like_count"":null,""post_count"":13254,""views_count"":null,""comment_count"":null,""share_count"":null}","Sinwar is eliminated.

This is exactly what should happen to terrorist leaders who take Americans hostage.

There should be no waffling from the U.S. in fully supporting Israel in its fight to end the chaos created by Iran-backed thugs.",2024-10-17T16:52:59.000Z,135,24,135,54176,16992,125.86666666666666
1833,343086224,https://twitter.com/MattCoreyCT/status/1846957555127394655,Twitter,23496777,Matthew Corey,"{""follower_count"":4935,""following_count"":2900,""like_count"":null,""post_count"":2901,""views_count"":null,""comment_count"":null,""share_count"":null}","Hopefully this is a milestone that will enable Israel to live in peace going forward 

https://t.co/sNDvKLXYWm",2024-10-17T16:52:50.000Z,5,3,1,113,493,493.0
1834,342666185,https://twitter.com/SenFettermanPA/status/1846957363984495001,Twitter,16600512,Senator John Fetterman,"{""follower_count"":195437,""following_count"":79,""like_count"":null,""post_count"":1155,""views_count"":null,""comment_count"":null,""share_count"":null}","I want to salute Israel and celebrate the elimination of Yahya Sinwar—a necessary move for any future enduring peace. 

Eliminating the mastermind of the 10/7 massacre is the definition of justice served.  

My vote and my voice for Israel will not waver.",2024-10-17T16:52:05.000Z,36737,3492,2199,2026690,19543,8.887221464301955
1835,342805680,https://twitter.com/RepMMM/status/1846957096652493286,Twitter,8398442,"Rep. Mariannette Miller-Meeks, M.D.","{""follower_count"":19854,""following_count"":382,""like_count"":null,""post_count"":4883,""views_count"":null,""comment_count"":null,""share_count"":null}","Hamas leader Yahya Sinwar, the architect of the brutal October 7 attack on Israel, has been eliminated by the IDF. The U.S. stands firmly with our ally as they root out these radical terrorists who seek to destroy the Jewish state. 🇺🇸🇮🇱",2024-10-17T16:51:01.000Z,118,26,18,10710,1985,110.27777777777777
1836,342822379,https://twitter.com/RepFeenstra/status/1846956820516295011,Twitter,8403212,Rep. Randy Feenstra,"{""follower_count"":16440,""following_count"":563,""like_count"":null,""post_count"":6720,""views_count"":null,""comment_count"":null,""share_count"":null}","The evil mastermind behind the deadly October 7th terror attacks in Israel is now dead.

Israel continues to make the world a safer place by eliminating vicious terrorists.",2024-10-17T16:49:55.000Z,23,3,4,2719,1644,411.0
1837,342673431,https://twitter.com/CaptainSamBrown/status/1846955110309810176,Twitter,10642537,Sam Brown,"{""follower_count"":116745,""following_count"":563,""like_count"":null,""post_count"":2031,""views_count"":null,""comment_count"":null,""share_count"":null}","Today, IDF Forces eliminated one of the world’s worst terrorists.

Justice served. 

We stand with Israel. 🇺🇸🇮🇱",2024-10-17T16:43:07.000Z,779,131,17,7095,11674,686.7058823529412
1838,342805726,https://twitter.com/ChrisVanHollen/status/1846954204428177443,Twitter,8650469,Senator Chris Van Hollen,"{""follower_count"":200151,""following_count"":955,""like_count"":106472,""post_count"":8836,""views_count"":4320875,""comment_count"":null,""share_count"":null}","Good riddance to Sinwar, the mastermind of the horrific October 7th attack on Israel. It is now imperative that there be an immediate ceasefire, return of hostages and massive surge of humanitarian aid to Palestinian civilians in Gaza.",2024-10-17T16:39:31.000Z,32,7,37,22566,20015,540.9459459459459
1839,342811195,https://twitter.com/RepJoshG/status/1846952408800256496,Twitter,8650470,Rep Josh Gottheimer,"{""follower_count"":25125,""following_count"":241,""like_count"":124707,""post_count"":14227,""views_count"":11118473,""comment_count"":44056,""share_count"":180996}","Yahya Sinwar, the terrorist behind the heinous Oct. 7 attack, the architect of evil, has been brought to justice. Thanks to IDF forces, the world is safer today. This is exactly why I always say that Israel is a key partner in the global fight against terror.

Read my statement⬇️ https://t.co/lxvtEAgL8V",2024-10-17T16:32:23.000Z,438,53,33,14652,2512,76.12121212121212
1840,342845527,https://twitter.com/RepPatFallon/status/1846950695934583108,Twitter,8643948,Rep. Pat Fallon,"{""follower_count"":49358,""following_count"":670,""like_count"":124392,""post_count"":4154,""views_count"":58450280,""comment_count"":null,""share_count"":null}","Israel's targeting of terrorist leaders like Sinwar has continued to weaken Hamas. 

The destruction of Hamas is crucial for long-term peace and stability in the Middle East.

The US MUST support Israel in its fight against Iranian state-sponsored terrorism. https://t.co/YZXOwETkns",2024-10-17T16:25:35.000Z,25,3,4,4119,4935,1233.75
1841,342670016,https://twitter.com/Jerone4Congress/status/1846950109197881654,Twitter,10597486,Jerone Davison for Congress #AZCD4,"{""follower_count"":25424,""following_count"":4679,""like_count"":null,""post_count"":6540,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @SirajAHashmi: Woman tears down a string of flags outside of the Eli’s Gyro restaurant because she thought it was for Israel. After accu…,2024-10-17T16:23:15.000Z,0,1337,0,0,2542,inf
1842,342848577,https://twitter.com/RepLuttrell/status/1846949893895577773,Twitter,15818013,Congressman Morgan Luttrell,"{""follower_count"":23352,""following_count"":435,""like_count"":null,""post_count"":1646,""views_count"":null,""comment_count"":null,""share_count"":null}","Reports suggest Hamas leader Yahya Sinwar is dead. He helped orchestrate the barbaric 10/7 attack that killed 1,200.

The US stands with Israel as they work to completely eradicate Hamas and make the world a safer place.",2024-10-17T16:22:24.000Z,67,13,6,3793,2335,389.1666666666667
1843,345090905,https://twitter.com/SenMarcoRubio/status/1846946478171828455,Twitter,9443523,Senator Rubio Press,"{""follower_count"":152005,""following_count"":672,""like_count"":36286,""post_count"":16066,""views_count"":415123,""comment_count"":8895,""share_count"":14219}","Unity of Fields is a pro-Hamas, anti-American organization that promotes violence against supporters of Israel.

I urge @TheJusticeDept to investigate this group for acts of domestic terrorism.
https://t.co/y8o8VgQVOE",2024-10-17T16:08:49.000Z,80,18,59,52974,15200,257.6271186440678
1844,342763867,https://twitter.com/JoelMartinRubin/status/1846944167001243742,Twitter,7160832,Joel Rubin,"{""follower_count"":34679,""following_count"":8738,""like_count"":null,""post_count"":7297,""views_count"":null,""comment_count"":null,""share_count"":null}","If confirmed dead, Yahya Sinwar will be remembered as a diabolical leader who masterminded the 10/7 horrors and prayed for a regional war. His goal was Israel's destruction &amp; his strategy was death. It was never about peace or Palestinian rights. Thousands died because of him. https://t.co/abYFLSMac7",2024-10-17T15:59:38.000Z,131,57,15,12161,3467,231.13333333333333
1845,342689442,https://twitter.com/DaveMcCormickPA/status/1846943782912025028,Twitter,7844073,Dave McCormick,"{""follower_count"":26160,""following_count"":128,""like_count"":null,""post_count"":3500,""views_count"":null,""comment_count"":null,""share_count"":null}","Israel has eliminated the evil perpetrator behind the 10/7 attacks. 

Over 1,200 innocent Israelis were killed, women were raped, and hundreds were taken hostage, including Americans. 

Israel is fighting this battle for its very existence, and we must stand by her throughout",2024-10-17T15:58:07.000Z,147,39,6,5150,2616,436.0
1846,342850698,https://twitter.com/RepJayapal/status/1846943343097663546,Twitter,6859418,Rep. Pramila Jayapal,"{""follower_count"":598434,""following_count"":2583,""like_count"":null,""post_count"":33322,""views_count"":null,""comment_count"":null,""share_count"":null}",We need to stop sending offensive military weapons to Israel until Netanyahu comes to the table.,2024-10-17T15:56:22.000Z,51,5,14,3244,59843,4274.5
1847,343091991,https://twitter.com/ForhanForOhio/status/1846941945291002246,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2317,""following_count"":3200,""like_count"":null,""post_count"":56757,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @MiddleEastEye: ""For Americans, Ta-Nehisi Coates's corrective message may both inspire and signal a broader cultural shift in which this…",2024-10-17T15:50:48.000Z,0,33,0,0,231,inf
1848,342850756,https://twitter.com/chiproytx/status/1846941911329730727,Twitter,9247979,Chip Roy,"{""follower_count"":380750,""following_count"":981,""like_count"":null,""post_count"":63536,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @jonah_wendt: .@chiproytx notably anti-Israel.... https://t.co/YNjp3acEYN,2024-10-17T15:50:40.000Z,0,6,0,0,38075,inf
1849,342762685,https://twitter.com/chiproytx/status/1846939732539822254,Twitter,9247979,Chip Roy,"{""follower_count"":384947,""following_count"":986,""like_count"":null,""post_count"":63911,""views_count"":null,""comment_count"":null,""share_count"":null}","Real “journalism:” 1) Roy voted FOR Israel aid (paid for) in November 2023. 2) Roy (unapologetically) voted AGAINST (unpaid for) messaging Israel bill in February &amp; later bill funding Hamas as part of Ukraine package. 3) Roy drafted, led, &amp; passed (w/ 42 dems) ICC sanctions bill.",2024-10-17T15:42:01.000Z,189,57,27,29126,38494,1425.7037037037037
1850,342716089,https://twitter.com/BryanLeibFL/status/1846937350112436337,Twitter,15634659,Bryan E. Leib,"{""follower_count"":19244,""following_count"":4461,""like_count"":null,""post_count"":66357,""views_count"":null,""comment_count"":null,""share_count"":null}","Does Kamala Harris think Jews and pro-Israel voters are stupid? We all know that the Biden/Harris administration has directly supported the Islamic Republic of Iran. We all know it - it's clear as day! 

And we all know that the biggest existential threat Israel faces is the",2024-10-17T15:32:33.000Z,4,1,0,160,1924,inf
1851,342809134,https://twitter.com/ANTHONYDESPO/status/1846936759789101437,Twitter,10655778,Anthony P. D'Esposito,"{""follower_count"":13280,""following_count"":4205,""like_count"":null,""post_count"":10647,""views_count"":null,""comment_count"":null,""share_count"":null}","If reports are true, Israel has eliminated Yahya Sinwar — the architect of 10/7 &amp; genocidal leader of Hamas. 

This is greats news for America, Israel, and all peace-loving people, accomplished despite the Harris administration’s attempt to undermine Netanyahu &amp; Israel.
### https://t.co/9neazBTFx0",2024-10-17T15:30:12.000Z,27,8,9,1359,1328,147.55555555555554
1852,342716096,https://twitter.com/BryanLeibFL/status/1846936372105375844,Twitter,15634659,Bryan E. Leib,"{""follower_count"":19244,""following_count"":4461,""like_count"":null,""post_count"":66357,""views_count"":null,""comment_count"":null,""share_count"":null}","I'm working on an op-ed right now that hits on this exact point by @realDonaldTrump. Personnel is policy. 

Case in point - because of great Ambassadors and diplomats such as @RichardGrenell, @DavidM_Friedman and @lightstonea, relations between the United States and Israel grew",2024-10-17T15:28:40.000Z,4,1,0,325,1924,inf
1853,342823552,https://twitter.com/TonyGonzales4TX/status/1846934069143064757,Twitter,9278156,Tony Gonzales,"{""follower_count"":26745,""following_count"":231,""like_count"":null,""post_count"":7930,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @axios: BREAKING: The IDF is checking the possibility that its forces killed Hamas leader Yahya Sinwar in an exchange of fire with soldi…,2024-10-17T15:19:31.000Z,0,46,0,0,2674,inf
1854,342845578,https://twitter.com/RepPatFallon/status/1846930909242540402,Twitter,8643948,Rep. Pat Fallon,"{""follower_count"":49359,""following_count"":669,""like_count"":124392,""post_count"":4152,""views_count"":58450280,""comment_count"":null,""share_count"":null}","If reports are true, there's no question that the Middle East and the world as a whole is safer with the elimination of Hamas' Sinwar.

Yahya Sinwar helped plan the barbaric 10/7 attacks which killed 1200 Israelis.

The US must fully support Israel's fight for peace &amp; security.",2024-10-17T15:06:57.000Z,25,2,7,3358,4935,705.0
1855,342841085,https://twitter.com/DrMarkGreen4TN/status/1846930180851314741,Twitter,10527853,"Mark E. Green, MD","{""follower_count"":10872,""following_count"":5350,""like_count"":3513,""post_count"":2668,""views_count"":303912,""comment_count"":1782,""share_count"":19801}","This is just another reason why we must revive American energy production and become less reliant on foreign energy sources.

https://t.co/efihnEf7nz",2024-10-17T15:04:04.000Z,2,0,4,190,1087,271.75
1856,342809872,https://twitter.com/RepMarkAlford/status/1846929390359265515,Twitter,16017342,Rep. Mark Alford,"{""follower_count"":8805,""following_count"":376,""like_count"":113616,""post_count"":2284,""views_count"":49500198,""comment_count"":46368,""share_count"":256832}","Seeing reports that Yahya Sinwar is dead.

Sinwar was the architect of the barbaric October 7th attack that left 1,200 people dead and hundreds taken hostage, including Americans.

Our world is safer without him, and the U.S. stands with Israel as they work to eliminate Hamas. https://t.co/qAdCriHy8P",2024-10-17T15:00:55.000Z,35,4,10,1902,880,88.0
1857,342716023,https://twitter.com/BorderIrene/status/1846927213150548477,Twitter,18891431,Irene Armendariz-Jackson,"{""follower_count"":98952,""following_count"":1807,""like_count"":null,""post_count"":10788,""views_count"":null,""comment_count"":null,""share_count"":null}",#TRUMP2024 #Trump #ElonMusk #elpaso #Iran #Israel https://t.co/GcH6priAYB,2024-10-17T14:52:16.000Z,9,1,0,717,9895,inf
1858,342611059,https://twitter.com/chiproytx/status/1846926708487717268,Twitter,9247979,Chip Roy,"{""follower_count"":381794,""following_count"":981,""like_count"":null,""post_count"":63460,""views_count"":null,""comment_count"":null,""share_count"":null}","Reports increasingly clear 10/7 evil mastermind &amp; head of Hamas, Sinwar, is dead.  Thank you to the @IDF &amp; the leadership of @netanyahu for steadfastly defending Israel - and the West, often in the face of opposition from their own so-called allies.  Onward. #StandWithIsrael",2024-10-17T14:50:16.000Z,593,61,49,95246,38179,779.1632653061224
1859,342705541,https://twitter.com/MathewsforOhio/status/1846926019644608694,Twitter,26358511,Adam Mathews,"{""follower_count"":906,""following_count"":843,""like_count"":null,""post_count"":4746,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @Amirmizroch: Sinwar was killed by an infantry soldier only 9 months into his service. Wasn’t even in uniform on 7.10. — Israel’s Channe…,2024-10-17T14:47:31.000Z,0,1516,0,0,90,inf
